gtdb_species_clade_id	ta_core	ta_accessory	ta_singleton	ta_total	median_size_mb	n_genomes_seen	ta_per_mb
s__41-269_sp001508005--GB_GCA_001508005.1	7	0	4	11	1.206848	2.0	9.11465238373018
s__41T-STBD-0c-01a_sp020445255--GB_GCA_020445255.1	1	1	5	7	3.946093	3.0	1.7739064943477005
s__41T-STBD-0c-01a_sp024235395--GB_GCA_024235395.1	0	0	5	5	4.27805	2.0	1.1687567933988616
s__41T-STBD-0c-01a_sp024235415--GB_GCA_024235415.1	2	8	14	24	3.076468	4.0	7.801153790645636
s__42-11_sp001508835--GB_GCA_001508835.1	1	0	0	1	1.407079	2.0	0.7106921501919935
s__42-54-T18_sp002162955--GB_GCA_002162955.1	3	0	3	6	6.486279	2.0	0.9250295893839905
s__42-54-T18_sp002163245--GB_GCA_002163245.1	17	0	5	22	6.664629	2.0	3.301008953386603
s__43-108_sp001915545--GB_GCA_001915545.1	0	1	6	7	3.387913	5.0	2.0661687593512585
s__43-37_sp001897475--GB_GCA_001897475.1	5	0	1	6	1.523984	2.0	3.9370492078656993
s__4484-107_sp002059205--GB_GCA_002059205.1	8	0	27	35	1.596965	2.0	21.916572999408253
s__4484-219_sp002085035--GB_GCA_002085035.1	0	0	6	6	2.420289	6.0	2.4790427919971543
s__4484-232_sp002084985--GB_GCA_002084985.1	0	1	0	1	1.270887	3.0	0.7868520175279154
s__4484-276_sp002254335--GB_GCA_002254335.1	11	0	29	40	2.652601	2.0	15.079538912938657
s__4484-49_sp002085265--GB_GCA_002085265.1	1	0	0	1	0.891312	2.0	1.1219415872332024
s__4572-104_sp016935815--GB_GCA_016935815.1	1	0	3	4	1.41204	2.0	2.832780941049829
s__4572-112_sp015493685--GB_GCA_015493685.1	1	1	8	10	3.182847	4.0	3.1418412509303777
s__4572-112_sp022736595--GB_GCA_022736595.1	1	0	8	9	2.58033	3.0	3.487925962958226
s__46-32_sp001898405--GB_GCA_001898405.1	3	1	11	15	5.071963	4.0	2.9574348235584527
s__46-32_sp001898485--GB_GCA_001898485.1	3	1	0	4	5.222837	3.0	0.7658672863043591
s__46-47_sp001509335--GB_GCA_001509335.1	0	3	1	4	2.030215	3.0	1.9702346795782713
s__46-47_sp003644575--GB_GCA_021157965.1	0	0	1	1	1.834769	2.0	0.5450277391867859
s__46-80_sp002382755--GB_GCA_002382755.1	6	8	22	36	1.821433	4.0	19.764657827106458
s__46-80_sp002418775--GB_GCA_002418775.1	13	0	37	50	2.09999	2.0	23.809637188748518
s__46-80_sp003513005--GB_GCA_003513005.1	9	23	10	42	2.463498	4.0	17.04892798776374
s__49-20_sp002436085--GB_GCA_002436085.1	0	0	1	1	1.992198	2.0	0.501958138699065
s__50-218_sp001508855--GB_GCA_001508855.1	8	0	12	20	1.774841	2.0	11.268615047770478
s__50-400-T64_sp002162755--GB_GCA_002162755.1	21	0	3	24	3.054255	2.0	7.857890058295722
s__50-400-T64_sp002162815--GB_GCA_002162815.1	0	0	6	6	2.568259	2.0	2.3362129754047394
s__50-400-T64_sp002162825--GB_GCA_002162825.1	2	1	5	8	2.489486	3.0	3.2135147576648353
s__50-400-T64_sp018069465--GB_GCA_018069465.1	20	0	2	22	3.615939	2.0	6.084173433235461
s__51-20_sp944390915--GB_GCA_944390915.1	0	0	1	1	1.541817	2.0	0.6485854028072073
s__54-19_sp001898225--GB_GCA_001898225.1	6	0	1	7	8.956367	2.0	0.7815669009543713
s__55-13_sp001898035--GB_GCA_001898035.1	4	0	0	4	4.44817	2.0	0.8992462068670937
s__58-81_sp001509095--GB_GCA_001509095.1	1	6	1	8	1.333167	6.0	6.0007485933870255
s__58-81_sp002070395--GB_GCA_002070395.1	1	0	2	3	1.710346	5.0	1.7540310557045184
s__58-81_sp012729145--GB_GCA_012729145.1	2	1	6	9	1.784666	4.0	5.042960419484654
s__62-47_sp001899255--GB_GCA_001899255.1	4	0	0	4	4.799874	2.0	0.8333552089075672
s__63-22_sp001898995--GB_GCA_001898995.1	5	0	0	5	4.041544	2.0	1.237150950230902
s__63-22_sp900465915--GB_GCA_900465915.1	4	0	14	18	4.224145	2.0	4.261217358779114
s__64-32_sp001508155--GB_GCA_001508155.1	3	6	20	29	1.838726	3.0	15.771789815339533
s__65-79_sp001896885--GB_GCA_001896885.1	31	0	2	33	5.132883	2.0	6.429135439089495
s__65-9_sp001899525--GB_GCA_001899525.1	17	0	5	22	4.256458	2.0	5.168616723106394
s__66-26_sp001897745--GB_GCA_001897745.1	0	3	1	4	3.911073	4.0	1.022737238604342
s__66-474_sp001899805--GB_GCA_001899805.1	11	0	0	11	3.724418	3.0	2.953481590949244
s__67-14_sp001897355--GB_GCA_001897355.1	20	0	1	21	3.216134	2.0	6.529578680490303
s__67-14_sp020636955--GB_GCA_020636955.1	12	0	13	25	2.210297	2.0	11.310697159702972
s__67-14_sp903891285--GB_GCA_903891285.1	2	0	1	3	1.523961	2.0	1.9685543133977839
s__67-14_sp903933815--GB_GCA_903933815.1	4	3	0	7	1.951755	5.0	3.586515725590558
s__67-14_sp903939845--GB_GCA_903939845.1	5	0	1	6	1.846422	7.0	3.2495280060571203
s__69-11_sp001898425--GB_GCA_001898425.1	17	0	7	24	5.795792	2.0	4.14093535447787
s__6H3-1_sp019058015--GB_GCA_019058015.1	13	7	5	25	3.907259	3.0	6.398347281303851
s__70-18_sp001899585--GB_GCA_001899585.1	6	0	1	7	4.606588	2.0	1.5195628521586908
s__79-D21_sp000402835--GB_GCA_000402835.1	0	3	0	3	2.211341	6.0	1.3566428696433521
s__79-D21_sp002432945--GB_GCA_002432945.1	1	1	1	3	1.239815	3.0	2.4197158447026372
s__AA32_sp003223555--GB_GCA_003223555.1	12	0	17	29	5.326184	2.0	5.444798752728032
s__AAA044-D11_sp002367715--GB_GCA_002367715.1	0	0	1	1	1.053253	2.0	0.9494394983921242
s__AAA044-D11_sp009705075--GB_GCA_009705075.1	1	0	0	1	0.826015	2.0	1.210631768188229
s__AAA044-D11_sp009726125--GB_GCA_009726125.1	1	0	0	1	1.288607	6.0	0.7760317924704739
s__AAA044-D11_sp903838035--GB_GCA_903838035.1	0	1	3	4	1.353187	8.0	2.955984649571715
s__AAA044-D11_sp903871555--GB_GCA_903871555.1	0	1	3	4	1.295907	22.0	3.086641248175988
s__AAA044-D11_sp903919375--GB_GCA_903919375.1	1	0	2	3	1.128766	4.0	2.657769635159103
s__AAA044-D11_sp903938735--GB_GCA_903938735.1	0	5	0	5	1.280097	5.0	3.9059540019232917
s__AAA164-E04_sp000383715--GB_GCA_000383715.1	1	2	8	11	4.766523	10.0	2.3077618633121038
s__AAA164-E04_sp002690655--GB_GCA_002690655.1	1	3	3	7	4.083318	9.0	1.7142921516276712
s__AAA261-N23_sp000375685--GB_GCA_000375685.1	9	0	16	25	1.203892	2.0	20.765982330640956
s__AC-51_sp005883885--GB_GCA_005883885.1	0	0	3	3	1.820769	2.0	1.647655468650883
s__AC-51_sp005885035--GB_GCA_005885035.1	3	1	1	5	2.4403	4.0	2.048928410441339
s__AC-67_sp005883175--GB_GCA_005883175.1	1	0	4	5	1.870836	2.0	2.672601981146397
s__AC-69_sp005885325--GB_GCA_005885325.1	1	0	4	5	1.833167	2.0	2.7275201877406694
s__AC2028_sp002373595--GB_GCA_002373595.1	0	0	5	5	1.944913	2.0	2.5708090798920056
s__AC2028_sp016285265--GB_GCA_016285265.1	3	0	3	6	2.713412	2.0	2.2112381016963143
s__AC2028_sp017469945--GB_GCA_017469945.1	0	2	4	6	2.564233	3.0	2.339880970255043
s__AC2028_sp017543485--GB_GCA_017543485.1	0	0	8	8	2.622889	2.0	3.0500718863817724
s__AC2028_sp017544405--GB_GCA_017544405.1	1	0	2	3	2.423526	2.0	1.2378658202965431
s__AC2028_sp017940415--GB_GCA_017940415.1	1	0	13	14	2.687826	2.0	5.208670501736348
s__AC2028_sp017964745--GB_GCA_017964745.1	3	0	5	8	2.0674	5.0	3.869594659959369
s__AC2028_sp902761225--GB_GCA_902761225.1	2	3	7	12	2.574532	7.0	4.661041307701749
s__AC2028_sp902790935--GB_GCA_902790935.1	0	0	3	3	2.227959	3.0	1.3465238812742966
s__AER2-1_sp016000045--GB_GCA_016000045.1	4	0	0	4	1.197089	2.0	3.3414391077021004
s__AF33-28_sp003477885--RS_GCF_003477885.1	8	3	3	14	4.578286	3.0	3.057912939471234
s__AG-12_sp013044295--GB_GCA_013044295.1	14	0	16	30	2.296128	2.0	13.065473701814533
s__AG-12_sp021791345--GB_GCA_021791345.1	2	21	35	58	2.445191	4.0	23.72002841495818
s__AG-12_sp021802115--GB_GCA_021802115.1	1	26	50	77	3.90974	3.0	19.69440423148342
s__AG-12_sp021809895--GB_GCA_021809895.1	6	0	53	59	2.131295	2.0	27.682699954722363
s__AG-426-M11_sp003213095--GB_GCA_003213095.1	0	0	1	1	1.157916	8.0	0.8636205044234643
s__AG11_sp013361335--GB_GCA_013361335.1	0	0	1	1	3.769527	7.0	0.26528527319210077
s__AG1_sp003116855--GB_GCA_003116855.1	5	3	7	15	1.997414	3.0	7.5097100551012455
s__AG25_sp003221005--GB_GCA_003221005.1	0	0	3	3	2.617506	2.0	1.146129177927386
s__AG41_sp003222035--GB_GCA_003222035.1	2	0	3	5	3.284771	2.0	1.5221761273464725
s__AG41_sp003222085--GB_GCA_003222085.1	0	0	1	1	3.33407	4.0	0.29993371464906254
s__AK92_sp003399765--RS_GCF_003399765.1	9	0	2	11	4.83725	2.0	2.274019329164298
s__AL-N1_sp013122435--GB_GCA_013122435.1	9	0	0	9	8.160169	4.0	1.1029183341668536
s__ALPHA2B_sp005503065--GB_GCA_005503065.1	7	0	13	20	6.000488	2.0	3.3330622442707996
s__ANME1a_sp003194425--GB_GCA_003194425.1	5	0	8	13	1.018085	2.0	12.769071344730548
s__AP-15_sp005888425--GB_GCA_005888425.1	2	3	14	19	3.570529	3.0	5.321340339204639
s__AP-15_sp019244535--GB_GCA_019244535.1	13	0	15	28	5.53972	2.0	5.05440708194638
s__AP-16_sp005884745--GB_GCA_005884745.1	9	0	11	20	3.360264	2.0	5.951913302050077
s__AP-16_sp019243195--GB_GCA_019243195.1	7	11	12	30	4.471216	3.0	6.709584148920562
s__AR12_sp003220225--GB_GCA_003220225.1	14	0	12	26	6.028529	2.0	4.312826561836229
s__AR12_sp003220335--GB_GCA_003220335.1	18	0	13	31	5.370231	2.0	5.7725636010815915
s__AR12_sp003220475--GB_GCA_003220475.1	2	0	1	3	4.42069	2.0	0.6786270921507729
s__AR19_sp003220595--GB_GCA_003220595.1	1	0	5	6	3.959606	2.0	1.5153022800753408
s__AR31_sp003221515--GB_GCA_003221515.1	2	9	9	20	5.441731	3.0	3.6753011128260473
s__AR37_sp003220345--GB_GCA_003220345.1	3	0	2	5	5.414504	2.0	0.9234456193956085
s__ARK-14_sp002899805--GB_GCA_002899805.1	4	0	2	6	0.910037	2.0	6.593138520741465
s__ARK-14_sp022759165--GB_GCA_022759165.1	3	0	0	3	1.086952	2.0	2.760011481647764
s__ARK-15_sp002878135--GB_GCA_002878135.1	3	0	0	3	1.366358	2.0	2.195617839541321
s__ARK-15_sp009758405--GB_GCA_009758405.1	3	0	0	3	1.298589	4.0	2.3101997629735043
s__ARS1285_sp002688165--GB_GCA_002688165.1	0	0	1	1	0.631855	2.0	1.5826415870729833
s__ARS1301_sp017609205--GB_GCA_017609205.1	1	0	0	1	0.526719	2.0	1.8985455242738536
s__ASMP01_sp018821425--GB_GCA_018821425.1	7	4	3	14	0.613446	3.0	22.82189467369581
s__ASP10-02a_sp002312935--GB_GCA_002312935.1	1	1	0	2	2.503279	3.0	0.7989520944329418
s__ASP10-02a_sp002335115--GB_GCA_002335115.1	1	0	0	1	2.445492	14.0	0.4089156701391785
s__ASP10-02a_sp002470565--GB_GCA_002470565.1	1	0	1	2	2.073715	3.0	0.964452685156832
s__ASP10-02a_sp018647765--GB_GCA_018647765.1	3	1	3	7	2.432361	4.0	2.87786229100039
s__ASP10-02a_sp024230095--GB_GCA_024230095.1	1	0	0	1	3.182886	2.0	0.31418027538529497
s__ATCC-39006_sp002847015--RS_GCF_002847015.1	17	0	0	17	4.971756	2.0	3.4193150267229524
s__ATM1_sp003577165--GB_GCA_003577165.1	2	1	2	5	2.741235	6.0	1.8239953889396567
s__ATN2_sp003577145--GB_GCA_003577145.1	25	1	1	27	4.051767	3.0	6.663759293167648
s__ATZT02_sp016463095--GB_GCA_016463095.1	2	0	0	2	1.164803	2.0	1.717028544741042
s__AU392_sp003443635--GB_GCA_003443635.1	1	0	0	1	3.319912	2.0	0.301212803230929
s__AV133_sp003219265--GB_GCA_003219265.1	1	2	1	4	2.094991	3.0	1.909316078207496
s__AV40_sp003218705--GB_GCA_003218705.1	3	0	0	3	1.697847	2.0	1.7669436645351435
s__AV40_sp003219215--GB_GCA_003219215.1	0	1	0	1	2.186233	4.0	0.45740778773351237
s__AV40_sp003220055--GB_GCA_003220055.1	1	0	0	1	2.081065	2.0	0.48052319365324964
s__AV69_sp003219125--GB_GCA_003219125.1	4	0	3	7	2.560626	2.0	2.7337065233267177
s__AV69_sp003219175--GB_GCA_003219175.1	1	0	1	2	3.195458	2.0	0.6258883703056025
s__AV69_sp003219925--GB_GCA_003219925.1	1	0	2	3	1.936871	2.0	1.5488899363974162
s__AV69_sp003220155--GB_GCA_003220155.1	5	0	3	8	3.100739	2.0	2.580030115401522
s__AV80_sp003134765--GB_GCA_003134765.1	3	0	0	3	4.238376	5.0	0.7078182775666907
s__AV80_sp003134785--GB_GCA_003134785.1	15	1	0	16	4.394874	3.0	3.6406049411200416
s__AV80_sp003167555--GB_GCA_003167555.1	8	15	11	34	4.167781	7.0	8.157818273081048
s__AV80_sp003169695--GB_GCA_003169695.1	4	2	0	6	3.796676	4.0	1.5803297410682395
s__AWRV01_sp000504185--RS_GCF_016806125.1	4	0	0	4	5.091427	2.0	0.7856343614471935
s__AWTP1-13_sp019747815--GB_GCA_019747815.1	6	0	11	17	3.259504	2.0	5.215517452962168
s__AWTP1-35_sp003962875--GB_GCA_020637215.1	21	20	13	54	3.363764	6.0	16.053444890901975
s__AWTP1-9_sp016200915--GB_GCA_016200915.1	22	0	1	23	3.919608	2.0	5.867933732148725
s__AWVT01_sp000469545--RS_GCF_000469545.1	0	0	3	3	2.128654	2.0	1.409341302062242
s__Abiotrophia_defectiva--RS_GCF_000160075.2	3	2	3	8	2.046826	5.0	3.908490511650722
s__Abiotrophia_sp001815865--RS_GCF_001815865.1	0	5	2	7	1.940269	7.0	3.6077471732012416
s__Absicoccus_porci--RS_GCF_003725415.1	2	3	2	7	1.768583	15.0	3.957970872726923
s__Absicoccus_sp000434355--GB_GCA_003480165.1	1	0	5	6	1.585911	4.0	3.783314448288712
s__Abyssibacter_profundi--RS_GCF_003151135.1	6	0	12	18	3.622316	2.0	4.969196503010781
s__Abyssibacter_sp023146115--GB_GCA_023146115.1	6	0	14	20	3.385735	2.0	5.907136855069874
s__Abyssicoccus_albus--RS_GCF_003815035.1	2	0	1	3	1.745789	2.0	1.7184207255286865
s__Abzuiibacterium_crystallinum--GB_GCA_002787155.1	3	0	1	4	2.477334	2.0	1.6146389626913449
s__AcAMD-2_sp903920865--GB_GCA_903920865.1	0	0	5	5	1.627657	5.0	3.0719002836592724
s__Acaryochloris_marina--RS_GCF_000018105.1	31	0	2	33	7.647728	2.0	4.3150070190780845
s__Acaryochloris_marina_A--RS_GCF_018336915.1	12	0	31	43	7.112772	2.0	6.045463006546534
s__Acaryochloris_sp012034865--GB_GCA_012034865.1	11	31	31	73	4.887116	3.0	14.937234966389175
s__Accumulibacter_affinis--GB_GCA_016713625.1	5	0	73	78	3.508352	2.0	22.232660804845125
s__Accumulibacter_cognatus--GB_GCA_013414765.1	16	25	23	64	4.627111	11.0	13.831524681383264
s__Accumulibacter_conexus--GB_GCA_017592775.1	31	0	11	42	4.870756	2.0	8.622891395093493
s__Accumulibacter_contiguus--RS_GCF_012940005.1	12	16	30	58	4.32282	3.0	13.417167497143069
s__Accumulibacter_iunctus--GB_GCA_002345025.1	6	29	20	55	4.010561	5.0	13.713792160248902
s__Accumulibacter_meliphilus--GB_GCA_003332265.1	23	0	32	55	4.236884	2.0	12.981238098564889
s__Accumulibacter_phosphatis_G--RS_GCF_012939955.1	29	0	26	55	5.044133	2.0	10.903756899352176
s__Accumulibacter_propinquus--GB_GCA_016714935.1	7	12	17	36	4.391132	4.0	8.198341566593763
s__Accumulibacter_proximus--GB_GCA_016709675.1	18	0	44	62	3.50155	2.0	17.706444288957748
s__Accumulibacter_similis--GB_GCA_013347225.1	13	0	11	24	4.456818	2.0	5.385007868842748
s__Accumulibacter_sp000585015--GB_GCA_000585015.1	20	10	7	37	4.412715	3.0	8.384860567700382
s__Accumulibacter_sp000585055--GB_GCA_000585055.1	28	0	21	49	4.947936	2.0	9.90311919960161
s__Accumulibacter_sp000585075--GB_GCA_000585075.1	10	25	19	54	4.262696	8.0	12.668039193974893
s__Accumulibacter_sp014879755--GB_GCA_024235695.1	4	5	9	18	3.834642	3.0	4.694049666174834
s__Accumulibacter_sp017302455--GB_GCA_017302455.1	15	11	21	47	4.882573	3.0	9.626072154988774
s__Accumulibacter_sp023806565--GB_GCA_023806565.1	13	0	9	22	3.714392	2.0	5.922907436802578
s__Accumulibacter_sp023806625--GB_GCA_023806625.1	11	0	4	15	3.742337	2.0	4.008190603892701
s__Accumulibacter_sp023806635--GB_GCA_023806635.1	34	4	0	38	4.458173	3.0	8.523671019496103
s__Accumulibacter_sp024235715--GB_GCA_024235715.1	10	0	21	31	3.904951	2.0	7.938639947082563
s__Accumulibacter_vicinus--GB_GCA_002425405.1	20	0	9	29	4.283242	2.0	6.770572384189359
s__Acd1_sp000389735--GB_GCA_000389735.1	7	15	8	30	1.283226	16.0	23.378578675930818
s__Acerihabitans_ligni--RS_GCF_016865525.2	12	0	19	31	6.384591	2.0	4.855440231018713
s__Acetanaerobacterium_sp023412215--GB_GCA_023412215.1	5	0	7	12	3.140815	2.0	3.8206643816971075
s__Acetanaerobacterium_sp023421245--GB_GCA_023421245.1	4	0	1	5	2.448681	2.0	2.0419156272295167
s__Acetanaerobacterium_sp023443315--GB_GCA_023443315.1	2	0	3	5	1.786212	2.0	2.799219801456938
s__Acetanaerobacterium_sp023460535--GB_GCA_023460535.1	2	1	4	7	1.899394	5.0	3.6853859704726877
s__Acetatifactor_intestinalis--RS_GCF_009695995.1	2	43	46	91	2.824438	59.0	32.218798925662384
s__Acetatifactor_muris--RS_GCF_024623325.1	8	14	2	24	6.013646	3.0	3.9909233100850967
s__Acetatifactor_muris_A--GB_GCA_023663635.1	13	7	1	21	2.986232	3.0	7.032273446939152
s__Acetatifactor_muris_B--GB_GCA_023664365.1	22	0	5	27	3.861071	2.0	6.992878400837488
s__Acetatifactor_sp002490995--GB_GCA_002490995.1	21	0	11	32	4.969915	2.0	6.438741910072908
s__Acetatifactor_sp003447295--GB_GCA_003447295.1	3	14	14	31	3.042274	9.0	10.189746222726816
s__Acetatifactor_sp003612485--GB_GCA_003612485.1	3	1	12	16	3.721859	3.0	4.298926960962251
s__Acetatifactor_sp011959105--GB_GCA_011959105.1	2	2	3	7	4.099302	3.0	1.707607782983542
s__Acetatifactor_sp016290775--GB_GCA_016290775.1	1	7	9	17	2.746386	6.0	6.189952905381836
s__Acetatifactor_sp016293615--GB_GCA_016293615.1	3	3	4	10	2.694792	3.0	3.7108615433027854
s__Acetatifactor_sp017400965--GB_GCA_017400965.1	0	4	4	8	2.572957	4.0	3.1092629997314374
s__Acetatifactor_sp017527205--GB_GCA_017527205.1	4	11	15	30	3.869922	5.0	7.752094228255763
s__Acetatifactor_sp018385425--GB_GCA_018385425.1	2	1	2	5	2.363654	4.0	2.115368831478719
s__Acetatifactor_sp023662875--GB_GCA_023662875.1	19	0	0	19	3.722979	2.0	5.103440014031774
s__Acetatifactor_sp023663505--GB_GCA_023663505.1	18	0	3	21	3.120929	2.0	6.728765697649642
s__Acetatifactor_sp023663725--GB_GCA_023663725.1	6	0	5	11	3.626547	2.0	3.0331883193572287
s__Acetatifactor_sp023664345--GB_GCA_023664345.1	11	9	5	25	3.561734	4.0	7.0190530792024335
s__Acetatifactor_sp023664665--GB_GCA_023664665.1	8	8	5	21	3.010843	3.0	6.974790781186532
s__Acetatifactor_sp023665475--GB_GCA_023665475.1	11	3	1	15	3.09054	3.0	4.8535207439476595
s__Acetatifactor_sp900066565--GB_GCA_003584705.1	2	35	38	75	3.157428	44.0	23.753510768891644
s__Acetatifactor_sp900320485--GB_GCA_900320485.1	6	1	1	8	3.530378	3.0	2.2660462987249526
s__Acetatifactor_sp900554205--GB_GCA_900554205.1	2	8	5	15	3.165196	7.0	4.739043016609398
s__Acetatifactor_sp900755865--GB_GCA_900755865.1	5	4	4	13	2.697514	6.0	4.819252096560018
s__Acetatifactor_sp900760705--GB_GCA_900760705.1	4	4	5	13	3.168209	3.0	4.103264652047892
s__Acetatifactor_sp900766575--GB_GCA_900766575.1	4	0	5	9	2.07043	2.0	4.346923102930309
s__Acetatifactor_sp900772845--GB_GCA_900772845.1	3	5	4	12	3.340207	3.0	3.5925917166211554
s__Acetatifactor_sp902796105--GB_GCA_902796105.1	1	1	18	20	3.051948	3.0	6.553191600905389
s__Acetatifactor_sp910576125--GB_GCA_910576125.1	2	11	2	15	5.880648	4.0	2.5507393062805326
s__Acetatifactor_sp910579755--GB_GCA_910579755.1	5	0	4	9	3.392945	2.0	2.652562891529335
s__Acetatifactor_sp910584235--GB_GCA_910584235.1	10	0	5	15	4.280558	2.0	3.5042160391238713
s__Acetatifactor_sp910584865--GB_GCA_910584865.1	13	0	9	22	4.829237	2.0	4.55558507482652
s__Acetatifactor_sp910585425--GB_GCA_910585425.1	8	0	23	31	4.966874	2.0	6.241350193300656
s__Acetatifactor_sp910585615--GB_GCA_910585615.1	11	6	8	25	4.731201	3.0	5.284070577428436
s__Acetatifactor_sp910585665--GB_GCA_910585665.1	6	0	9	15	4.245801	2.0	3.5329022721507672
s__Acetatifactor_sp910585805--GB_GCA_910585805.1	7	0	5	12	4.508532	2.0	2.6616202347016724
s__Acetatifactor_sp910586835--GB_GCA_910586835.1	2	0	5	7	3.293146	2.0	2.1256269840450437
s__Acetatifactor_sp910588225--GB_GCA_910588225.1	2	0	5	7	2.360713	2.0	2.965205850944185
s__Acetatifactor_sp910589035--GB_GCA_910589035.1	12	0	6	18	4.684817	2.0	3.842199172347607
s__Acetatifactor_sp910589655--GB_GCA_910589655.1	3	5	5	13	3.999136	3.0	3.2507021516647594
s__Acetatifactor_sp934394815--GB_GCA_934394815.1	8	0	0	8	2.843554	2.0	2.8133807200425944
s__Acetatifactor_sp934402315--GB_GCA_934402315.1	5	0	6	11	3.04108	2.0	3.6171360174674785
s__Acetatifactor_sp934433135--GB_GCA_934433135.1	10	9	23	42	3.846037	3.0	10.92033175967886
s__Acetatifactor_sp934436435--GB_GCA_934436435.1	5	0	9	14	3.102607	2.0	4.512334304667011
s__Acetatifactor_sp945485625--GB_GCA_945485625.1	0	0	5	5	1.43779	2.0	3.4775593097740285
s__Acetatifactor_stercoripullorum--GB_GCA_019114005.1	12	2	7	21	3.014293	5.0	6.966807805346063
s__Acetilactobacillus_jinshanensis--RS_GCF_004359375.1	1	0	0	1	1.61643	2.0	0.6186472658884083
s__Acetivibrio_clariflavus--RS_GCF_000237085.1	4	0	5	9	4.872398	3.0	1.8471397451521818
s__Acetoanaerobium_noterae--RS_GCF_900168025.1	3	2	3	8	1.613549	5.0	4.958014909990339
s__Acetobacter_aceti--RS_GCF_000193495.2	10	21	8	39	3.690768	7.0	10.566906399968788
s__Acetobacter_ascendens--RS_GCF_001766235.1	1	15	24	40	3.216032	3.0	12.437687187192168
s__Acetobacter_cerevisiae--RS_GCF_001580535.1	2	26	14	42	3.324404	8.0	12.633843540075153
s__Acetobacter_cibinongensis--RS_GCF_000963925.1	0	5	15	20	3.105087	3.0	6.441043358849527
s__Acetobacter_fabarum--RS_GCF_011516925.1	1	24	17	42	2.937648	7.0	14.297152007320143
s__Acetobacter_fallax--RS_GCF_011516735.1	29	0	0	29	4.215877	2.0	6.878758559606934
s__Acetobacter_garciniae--RS_GCF_017377735.1	17	0	0	17	3.807721	2.0	4.464612822210451
s__Acetobacter_ghanensis--RS_GCF_001499675.1	12	0	1	13	2.794032	2.0	4.652774198720702
s__Acetobacter_indonesiensis--RS_GCF_000963945.1	1	26	25	52	3.325857	6.0	15.635067893778956
s__Acetobacter_lambici--RS_GCF_011516885.1	28	7	4	39	3.442793	3.0	11.328011878727533
s__Acetobacter_lovaniensis--RS_GCF_014207635.1	10	15	10	35	3.460427	3.0	10.114358719314119
s__Acetobacter_malorum--RS_GCF_001580615.1	0	29	32	61	3.51343	5.0	17.361951141761754
s__Acetobacter_malorum_A--RS_GCF_002153605.1	3	0	16	19	3.088878	2.0	6.151100820427353
s__Acetobacter_nitrogenifigens--RS_GCF_000429165.1	16	0	0	16	4.241307	2.0	3.7724220387724823
s__Acetobacter_oeni--RS_GCF_011516825.1	18	0	0	18	4.091851	3.0	4.398987157645769
s__Acetobacter_okinawensis--RS_GCF_000613865.1	1	8	32	41	3.160516	4.0	12.972565239346993
s__Acetobacter_orientalis--RS_GCF_000963965.1	0	22	14	36	2.910689	10.0	12.368205603552973
s__Acetobacter_orleanensis--RS_GCF_001581005.1	3	0	0	3	3.007844	4.0	0.9973921519866057
s__Acetobacter_oryzifermentans--RS_GCF_001628715.1	6	38	10	54	3.105937	21.0	17.38605773394631
s__Acetobacter_oryzoeni--RS_GCF_004014775.2	0	27	16	43	3.091914	5.0	13.907243215690993
s__Acetobacter_pasteurianus--RS_GCF_000285275.1	2	58	18	78	3.209998	22.0	24.299080560174804
s__Acetobacter_peroxydans--RS_GCF_006539345.1	0	3	4	7	2.49919	12.0	2.800907494028065
s__Acetobacter_persici--RS_GCF_000613905.1	0	31	32	63	3.405333	10.0	18.50039335360154
s__Acetobacter_senegalensis--RS_GCF_001580995.1	1	30	37	68	3.911037	13.0	17.386693094440172
s__Acetobacter_sicerae--RS_GCF_011516765.1	0	0	17	17	3.721429	2.0	4.568137669696237
s__Acetobacter_sp012517935--GB_GCA_012517935.1	2	9	3	14	3.014209	14.0	4.644667970933668
s__Acetobacter_sp017413025--GB_GCA_017413025.1	0	1	5	6	1.464704	8.0	4.096390806606659
s__Acetobacter_sp017474285--GB_GCA_017474285.1	0	0	3	3	1.379564	2.0	2.1746000910432572
s__Acetobacter_sp022483985--GB_GCA_022483985.1	8	2	7	17	3.503427	3.0	4.8523916724966725
s__Acetobacter_syzygii--RS_GCF_000964225.1	5	9	6	20	2.96023	5.0	6.75623177928742
s__Acetobacter_thailandicus--RS_GCF_011516655.1	0	6	14	20	2.775409	7.0	7.206145112305971
s__Acetobacter_tropicalis--RS_GCF_001580915.1	4	31	14	49	3.746694	9.0	13.078196404616977
s__Acetobacterium_bakii--RS_GCF_001263355.1	10	0	0	10	4.135635	2.0	2.4180083590548973
s__Acetobacterium_dehalogenans--RS_GCF_000472665.1	6	0	16	22	4.050072	2.0	5.432002196504161
s__Acetobacterium_paludosum--RS_GCF_008086595.1	6	0	0	6	3.685863	2.0	1.627841295240762
s__Acetobacterium_sp003260995--RS_GCF_003260995.1	2	0	18	20	3.610817	2.0	5.538912661594315
s__Acetobacterium_sp018903255--GB_GCA_018903255.1	14	0	17	31	2.917471	2.0	10.625641180323644
s__Acetobacterium_tundrae--RS_GCF_008086615.1	3	0	0	3	3.561677	2.0	0.8422998492002504
s__Acetobacterium_wieringae--RS_GCF_001766835.1	4	15	10	29	3.648609	7.0	7.948234518963254
s__Acetocimmeria_pyornia--GB_GCA_004367365.1	6	3	10	19	2.5353	3.0	7.494182148069262
