gtdb_species_clade_id,total_clusters,annotated_clusters,cog_annotated_clusters,cog_fraction,any_anno_fraction,species_lifestyle,phylum
s__Erwinia_amylovora--RS_GCF_017161565.1,14362,6153,5588,0.38908230051524856,0.42842222531680824,host_associated,p__Pseudomonadota
s__Pseudomonas_E_marginalis_C--RS_GCF_008692035.1,12513,10333,9135,0.7300407576120834,0.8257811875649325,host_associated,p__Pseudomonadota
s__Cuniculiplasma_divulgatum--RS_GCF_900083515.1,5508,2601,2424,0.4400871459694989,0.4722222222222222,free_living,p__Thermoplasmatota
s__Eubacterium_R_sp003526845--GB_GCA_003526845.1,3414,2251,2122,0.6215582893966022,0.659343878148799,host_associated,p__Bacillota_A
s__UBA1711_sp900319865--GB_GCA_900319865.1,8747,3977,3656,0.41797187607179603,0.4546701726306162,host_associated,p__Bacteroidota
s__Clostridium_R_sp003445895--GB_GCA_003445895.1,7859,4683,4328,0.5507061967171396,0.5958773380837257,host_associated,p__Bacillota_A
s__Enterococcus_B_durans--RS_GCF_001544215.1,16873,9775,8283,0.4909026254963551,0.5793279203461151,host_associated,p__Bacillota
s__Zunongwangia_profunda--RS_GCF_000023465.1,10559,7396,6547,0.6200397764939862,0.7004451179088929,free_living,p__Bacteroidota
s__Vibrio_navarrensis--RS_GCF_000764325.1,10034,7135,6236,0.6214869443890771,0.7110823201116205,host_associated,p__Pseudomonadota
s__Stenotrophomonas_sepilia--RS_GCF_003244875.1,19726,10654,9252,0.46902565142451585,0.5400993612491128,host_associated,p__Pseudomonadota
s__CG2-30-70-394_sp001873295--GB_GCA_001873295.1,4017,2271,2199,0.5474234503360716,0.5653472740851382,free_living,p__CG2-30-70-394
s__UBA3064_sp002342365--GB_GCA_002342365.1,12192,5196,4969,0.40756233595800523,0.42618110236220474,free_living,p__Pseudomonadota
s__Clostridium_B_tyrobutyricum--RS_GCF_000359585.1,10129,7103,6191,0.6112153223417909,0.7012538256491263,host_associated,p__Bacillota_A
s__Alcaligenes_faecalis--RS_GCF_002443155.1,8619,6509,5932,0.6882468963916928,0.7551920176354565,host_associated,p__Pseudomonadota
s__UBA8498_sp000996895--GB_GCA_000996895.1,1604,687,676,0.42144638403990026,0.42830423940149626,free_living,p__Patescibacteria
s__MedAcidi-G2B_sp012959995--GB_GCA_012959995.1,4067,2525,2458,0.6043766904352103,0.6208507499385296,free_living,p__Actinomycetota
s__Roseomonas_B_sp020249775--GB_GCA_020249775.1,7140,4917,4723,0.661484593837535,0.688655462184874,free_living,p__Pseudomonadota
s__Agrobacterium_fabrum--RS_GCF_000092025.1,12547,9858,8873,0.7071809994420977,0.7856858213118674,host_associated,p__Pseudomonadota
s__Pseudomonas_E_tremae--RS_GCF_001401155.1,19048,11009,9310,0.4887652246955061,0.5779609407811844,host_associated,p__Pseudomonadota
s__Collinsella_sp905215065--GB_GCA_905215065.1,4230,3034,2794,0.6605200945626477,0.7172576832151301,host_associated,p__Actinomycetota
s__QYPT01_sp903834145--GB_GCA_903834145.1,4473,2867,2818,0.6300022356360384,0.6409568522244579,free_living,p__Actinomycetota
s__Luteolibacter_sp903827375--GB_GCA_903827375.1,18102,6342,5820,0.3215114352005303,0.3503480278422274,free_living,p__Verrucomicrobiota
s__Limnocylindrus_sp903944295--GB_GCA_903944295.1,3067,1551,1530,0.4988588196935116,0.5057059015324421,free_living,p__Chloroflexota
s__Streptococcus_parasanguinis--RS_GCF_000164675.2,6690,4544,3905,0.5837070254110612,0.6792227204783259,host_associated,p__Bacillota
s__Limosilactobacillus_fermentum--RS_GCF_013394085.1,13995,7311,6678,0.47717041800643084,0.5224008574490889,host_associated,p__Bacillota
s__Alcanivorax_venustensis--RS_GCF_015356855.1,18254,9648,9285,0.5086556371206311,0.528541689492714,free_living,p__Pseudomonadota
s__Cryptobacteroides_sp002451795--GB_GCA_002451795.1,3597,2093,2016,0.5604670558798999,0.5818737837086461,host_associated,p__Bacteroidota
s__Pantoea_brenneri--GB_GCA_002095305.1,7874,6279,5698,0.7236474472948946,0.7974345948691898,host_associated,p__Pseudomonadota
s__Campylobacter_E_sp018501205--RS_GCF_022369475.1,4530,2249,2098,0.4631346578366446,0.4964679911699779,host_associated,p__Campylobacterota
s__Bordetella_hinzii--RS_GCF_001548475.1,8543,6812,6316,0.7393187404892895,0.7973779702680557,host_associated,p__Pseudomonadota
s__Acidithiobacillus_ferrooxidans--RS_GCF_000021485.1,11736,6550,5834,0.49710293115201093,0.5581117927743695,free_living,p__Pseudomonadota
s__Dermabacter_hominis--RS_GCF_001570785.1,4289,3008,2703,0.6302168337607834,0.7013289811144789,host_associated,p__Actinomycetota
s__Yersinia_intermedia--RS_GCF_900635455.1,12981,9696,8173,0.6296125105924043,0.7469378322163162,host_associated,p__Pseudomonadota
s__Apilactobacillus_kunkeei--RS_GCF_001281265.1,2248,1691,1566,0.6966192170818505,0.7522241992882562,host_associated,p__Bacillota
s__Mycobacterium_immunogenum--RS_GCF_001605725.1,7616,5682,5004,0.6570378151260504,0.7460609243697479,free_living,p__Actinomycetota
s__MGIIb-O2_sp002686525--GB_GCA_002686525.1,3450,1372,1331,0.38579710144927537,0.39768115942028986,free_living,p__Thermoplasmatota
s__KS41_sp903863905--GB_GCA_903863905.1,11746,6048,5677,0.4833134684147795,0.5148986889153755,free_living,p__Pseudomonadota
s__Catenibacterium_sp000437715--RS_GCF_004168205.1,8624,5318,4842,0.561456400742115,0.6166512059369202,host_associated,p__Bacillota
s__Rothia_sp001808955--RS_GCF_001808955.1,5554,2958,2591,0.46651062297443285,0.5325891249549874,host_associated,p__Actinomycetota
s__Alcanivorax_profundimaris--RS_GCF_015265435.1,7213,5780,5454,0.756134756689311,0.8013309302647996,free_living,p__Pseudomonadota
s__UBA1268_sp016776925--GB_GCA_016776925.1,8216,3521,3346,0.4072541382667965,0.42855404089581306,free_living,p__Planctomycetota
s__Streptococcus_canis--RS_GCF_900636575.1,4696,3549,3017,0.6424616695059625,0.7557495741056218,host_associated,p__Bacillota
s__Sphingobacterium_siyangense--RS_GCF_007830445.1,16139,10881,9330,0.5781027325113081,0.6742053410992007,free_living,p__Bacteroidota
s__Treponema_D_sp016293005--GB_GCA_016293005.1,5004,2801,2539,0.5073940847322143,0.5597521982414069,host_associated,p__Spirochaetota
s__Leptospira_interrogans--RS_GCF_900156205.1,30967,6565,6148,0.19853392320857688,0.21199987083023863,host_associated,p__Spirochaetota
s__Trichococcus_flocculiformis--RS_GCF_900113645.1,7308,5028,4756,0.6507936507936508,0.6880131362889984,free_living,p__Bacillota
s__Campylobacter_D_concheus--RS_GCF_008245025.1,5211,2629,2364,0.45365572826712725,0.5045096910381884,host_associated,p__Campylobacterota
s__Exiguobacterium_mexicanum--RS_GCF_005960665.1,6378,4554,4135,0.6483223581059894,0.7140169332079022,free_living,p__Bacillota
s__Staphylococcus_agnetis--RS_GCF_002901865.1,8575,5205,4668,0.5443731778425656,0.606997084548105,host_associated,p__Bacillota
s__Burkholderia_sp000949135--RS_GCF_000949135.2,13966,11075,10026,0.717886295288558,0.7929972791064013,free_living,p__Pseudomonadota
s__Sellimonas_intestinalis--RS_GCF_001280875.1,6966,5527,5016,0.7200689061154177,0.7934252081538903,host_associated,p__Bacillota_A
s__Bifidobacterium_bifidum--RS_GCF_001025135.1,20371,9061,8110,0.39811496735555446,0.4447989789406509,host_associated,p__Actinomycetota
s__Succinivibrio_sp003456415--GB_GCA_902785325.1,5919,3213,3117,0.5266092245311708,0.5428281804358844,host_associated,p__Pseudomonadota
s__CACNYO01_sp902570035--GB_GCA_902570035.1,2262,1697,1661,0.7343059239610964,0.7502210433244916,free_living,p__Pseudomonadota
s__Cryptobacteroides_sp900317925--GB_GCA_900317925.1,20013,8708,8304,0.41493029530804976,0.43511717383700593,host_associated,p__Bacteroidota
s__PALSA-747_sp903867285--GB_GCA_903867285.1,4613,2742,2695,0.5842185128983308,0.5944071103403425,free_living,p__Actinomycetota
s__Limnohabitans_A_sp903870145--GB_GCA_903870145.1,10625,6579,6428,0.6049882352941176,0.6192,free_living,p__Pseudomonadota
s__Limnobacter_sp002954425--RS_GCF_013004065.1,9664,5597,5312,0.5496688741721855,0.5791597682119205,free_living,p__Pseudomonadota
s__Holdemanella_biformis--RS_GCF_000156655.1,13440,7805,6998,0.5206845238095238,0.5807291666666666,host_associated,p__Bacillota
s__Lactobacillus_acidophilus--RS_GCF_001591845.1,3572,2668,2405,0.6732922732362822,0.7469204927211646,host_associated,p__Bacillota
s__CAG-317_sp000433215--RS_GCF_003435815.1,6268,4750,4293,0.6849074664964901,0.7578174856413529,host_associated,p__Bacillota_A
s__Pelagibacter_ubique--RS_GCF_000012345.1,3064,2118,2069,0.6752610966057441,0.6912532637075718,free_living,p__Pseudomonadota
s__CAG-269_sp000431335--GB_GCA_000431335.1,3600,1752,1644,0.45666666666666667,0.4866666666666667,host_associated,p__Bacillota_A
s__Levilactobacillus_brevis--RS_GCF_001433855.1,14113,7738,6715,0.47580245164033164,0.5482888117338623,host_associated,p__Bacillota
s__Curtobacterium_flaccumfaciens--RS_GCF_013359815.1,15934,8146,7136,0.447847370402912,0.5112338395883017,host_associated,p__Actinomycetota
s__MWFE01_sp002071445--GB_GCA_002071445.1,5288,3055,2872,0.5431164901664145,0.5777231467473525,free_living,p__Bacteroidota
s__Streptomyces_acidiscabies--RS_GCF_020010905.1,18884,13566,11514,0.6097225164160136,0.7183859351832239,host_associated,p__Actinomycetota
s__Rhodophyticola_sp013179285--RS_GCF_013179285.1,4799,3998,3751,0.7816211710773078,0.8330902271306522,host_associated,p__Pseudomonadota
s__Faecalibacterium_prausnitzii_D--RS_GCF_023347255.1,16237,10012,8957,0.5516413130504404,0.6166163700190922,host_associated,p__Bacillota_A
s__Blautia_stercoris--GB_GCA_003481745.1,7141,5605,5043,0.7062036129393643,0.7849040750595154,host_associated,p__Bacillota_A
s__Prevotella_sp900314915--RS_GCF_019551475.1,8037,4224,3884,0.4832648998382481,0.5255692422545726,host_associated,p__Bacteroidota
s__Humidesulfovibrio_sp903843965--GB_GCA_903843965.1,4046,2957,2748,0.6791893227879388,0.7308452792881859,free_living,p__Desulfobacterota
s__Gemmiger_formicilis--RS_GCF_900167555.1,17915,10251,9297,0.5189506000558192,0.5722020653084008,host_associated,p__Bacillota_A
s__Streptococcus_infantarius--RS_GCF_000154985.1,6827,4207,3753,0.5497290171378351,0.6162296762853376,host_associated,p__Bacillota
s__Mediterraneibacter_faecis--GB_GCA_001312505.1,23042,14989,13171,0.5716083673292249,0.6505077684228799,host_associated,p__Bacillota_A
s__Streptococcus_lutetiensis--RS_GCF_900475675.1,7615,4969,4431,0.5818778726198293,0.6525279054497702,host_associated,p__Bacillota
s__Enterococcus_A_avium--RS_GCF_000406965.1,14013,9746,8298,0.5921644187540142,0.6954970384642831,host_associated,p__Bacillota
s__SMXQ01_sp018666775--GB_GCA_018666775.1,4441,2836,2767,0.623057869849133,0.6385949110560685,free_living,p__Pseudomonadota
s__Microcoleus_sp004292955--GB_GCA_004292955.1,20770,9938,8543,0.4113143957631199,0.4784785748675975,free_living,p__Cyanobacteriota
s__JANJXX01_sp024720975--GB_GCA_024720975.1,2820,1204,1159,0.41099290780141845,0.4269503546099291,free_living,p__Thermoproteota
s__Limnothrix_sp001693275--RS_GCF_001693275.1,6025,4159,3651,0.6059751037344399,0.6902904564315353,free_living,p__Cyanobacteriota
s__Rothia_nasimurium_E--RS_GCF_928382285.1,4083,2723,2523,0.6179279941219692,0.6669115846191526,host_associated,p__Actinomycetota
s__Cupriavidus_metallidurans--RS_GCF_000196015.1,16361,11361,10119,0.6184829778130921,0.6943952081168633,free_living,p__Pseudomonadota
s__UBA6398_sp003150315--GB_GCA_003150315.1,4890,2853,2546,0.5206543967280164,0.5834355828220859,host_associated,p__Bacteroidota
s__Streptococcus_parasanguinis_I--RS_GCF_023109675.1,5294,3971,3351,0.6329807329051756,0.7500944465432565,host_associated,p__Bacillota
s__Leuconostoc_pseudomesenteroides--RS_GCF_014634745.1,4631,3385,2899,0.6259987043835025,0.7309436406823581,host_associated,p__Bacillota
s__Streptococcus_anginosus_C--RS_GCF_001697145.1,7011,5154,4419,0.6302952503209243,0.7351305091998288,host_associated,p__Bacillota
s__Aggregatibacter_aphrophilus--RS_GCF_900636915.1,4554,3411,3094,0.6794027228809838,0.7490118577075099,host_associated,p__Pseudomonadota
s__Lancefieldella_sp015258605--GB_GCA_023300185.1,5161,2712,2599,0.5035845766324356,0.5254795582251501,host_associated,p__Actinomycetota
s__Pseudorhizobium_flavum--RS_GCF_902502825.2,8470,6858,6238,0.7364817001180638,0.8096812278630461,free_living,p__Pseudomonadota
s__Vibrio_crassostreae_C--RS_GCF_000272045.2,12944,8774,7738,0.5978059332509271,0.6778430160692213,free_living,p__Pseudomonadota
s__Listeria_welshimeri--RS_GCF_000060285.1,5995,4377,3699,0.6170141784820684,0.7301084236864054,free_living,p__Bacillota
s__Campylobacter_D_hepaticus--RS_GCF_001687475.2,2103,1600,1480,0.7037565382786496,0.7608178792201616,host_associated,p__Campylobacterota
s__Pseudoalteromonas_marina--RS_GCF_000238335.3,8227,6381,5537,0.6730278351768567,0.7756168712775009,free_living,p__Pseudomonadota
s__CAG-485_sp002362485--GB_GCA_003833075.1,10643,5681,4973,0.46725547308089826,0.5337780700930189,host_associated,p__Bacteroidota
s__CAG-314_sp000437915--GB_GCA_000437915.1,4205,2275,2099,0.4991676575505351,0.5410225921521997,host_associated,p__Bacillota_A
s__Dialister_invisus--RS_GCF_000160055.1,10118,5782,5083,0.5023720102787113,0.5714568096461752,host_associated,p__Bacillota_C
s__CAG-56_sp004793585--GB_GCA_004793585.1,6884,4872,4172,0.6060429982568274,0.7077280650784428,host_associated,p__Bacillota_A
s__Brevibacillus_B_laterosporus--RS_GCF_002706795.1,11479,6832,5791,0.5044864535238262,0.5951737956267967,free_living,p__Bacillota
s__UBA12044_sp000989675--GB_GCA_000989675.1,1224,553,537,0.4387254901960784,0.45179738562091504,free_living,p__Patescibacteria
s__Rhodobacter_F_sp020251025--GB_GCA_020251025.1,6090,4147,3897,0.6399014778325123,0.680952380952381,free_living,p__Pseudomonadota
s__Aquisediminimonas_sp016704425--GB_GCA_016704425.1,11165,5384,4982,0.44621585311240486,0.48222122704881326,free_living,p__Pseudomonadota
s__Methylobacterium_sp008039875--RS_GCF_008039875.1,14805,8461,7232,0.488483620398514,0.5714961161769673,host_associated,p__Pseudomonadota
s__Halorubrum_ezzemoulense--RS_GCF_002114285.1,9652,6168,4926,0.5103605470368835,0.6390385412349772,free_living,p__Halobacteriota
s__Rhizobium_sp017948245--RS_GCF_017948245.1,9277,7794,6867,0.740217742804786,0.8401422873773849,host_associated,p__Pseudomonadota
s__Enterocloster_aldenensis--RS_GCF_003434055.1,15995,11618,10147,0.634385745545483,0.7263519849953111,host_associated,p__Bacillota_A
s__RF16_sp900320865--GB_GCA_900320865.1,6175,3041,2828,0.4579757085020243,0.4924696356275304,host_associated,p__Bacteroidota
s__Methanosphaera_stadtmanae--RS_GCF_000012545.1,2883,1780,1622,0.5626083940339923,0.6174124176205341,host_associated,p__Methanobacteriota
s__F0422_sp001553345--RS_GCF_001553345.1,3877,2591,2454,0.6329636316739747,0.6683002321382512,host_associated,p__Bacillota_C
s__Chryseobacterium_arthrosphaerae--RS_GCF_001684965.1,7763,6223,4903,0.6315857271673322,0.8016230838593328,host_associated,p__Bacteroidota
s__Clostridium_botulinum_A--RS_GCF_000827935.1,14466,8885,7325,0.506359740080188,0.6141988110051154,free_living,p__Bacillota_A
s__Moraxella_catarrhalis--RS_GCF_001632285.1,11755,4011,3719,0.31637601020842193,0.3412165036154828,host_associated,p__Pseudomonadota
s__Prevotella_sp004556065--GB_GCA_021531755.1,8245,3878,3625,0.43966040024257125,0.4703456640388114,host_associated,p__Bacteroidota
s__Clostridium_Q_saccharolyticum_A--RS_GCF_020736365.1,7729,5941,5251,0.6793893129770993,0.7686634752231855,host_associated,p__Bacillota_A
s__Polynucleobacter_finlandensis--RS_GCF_018881755.1,8347,4903,4747,0.5687073199952078,0.5873966694620821,free_living,p__Pseudomonadota
s__Merdisoma_faecalis--RS_GCF_002160765.1,8316,5474,5170,0.6216931216931217,0.6582491582491582,host_associated,p__Bacillota_A
s__Lactobacillus_johnsonii--RS_GCF_000159355.1,17836,8874,7740,0.43395380130074007,0.49753307916573225,host_associated,p__Bacillota
s__CAG-510_sp000434615--GB_GCA_000434615.1,6579,4287,3820,0.5806353549171607,0.6516187870497036,host_associated,p__Bacillota_A
s__Neisseria_elongata--RS_GCF_900113545.1,6374,3922,3418,0.5362409789770944,0.6153122058362096,host_associated,p__Pseudomonadota
s__Marinobacter_nauticus--RS_GCF_003634635.1,16114,11017,9811,0.6088494476852426,0.6836912001985851,free_living,p__Pseudomonadota
s__Dysosmobacter_sp001916835--RS_GCF_014297285.1,16882,10483,9112,0.5397464755360739,0.6209572325553845,host_associated,p__Bacillota_A
s__OLB8_sp016711705--GB_GCA_016711705.1,16424,6672,6118,0.372503653190453,0.4062347783731125,free_living,p__Bacteroidota
s__Qipengyuania_sp001635685--RS_GCF_001635685.1,5521,3793,3479,0.6301394674877739,0.6870132222423474,free_living,p__Pseudomonadota
s__Pseudomonas_E_fluorescens_AA--RS_GCF_001307275.1,11348,9364,8420,0.7419809658089531,0.8251674303842087,free_living,p__Pseudomonadota
s__Rathayibacter_festucae--RS_GCF_004011135.1,7860,5563,5060,0.6437659033078881,0.7077608142493639,host_associated,p__Actinomycetota
s__Bifidobacterium_dentium--RS_GCF_001042595.1,7534,4538,3886,0.5157950623838599,0.6023360764534113,host_associated,p__Actinomycetota
s__Mitsuokella_jalaludinii--RS_GCF_000702905.1,6396,4505,4155,0.649624765478424,0.7043464665415885,host_associated,p__Bacillota_C
s__UBA629_sp900317915--GB_GCA_900317915.1,3943,2764,2643,0.6703018006593964,0.7009890945980218,host_associated,p__Bacillota_A
s__SYHX01_sp903856555--GB_GCA_903856555.1,4127,2231,2145,0.519748000969227,0.5405863823600678,free_living,p__Bacteroidota
s__Ruminococcus_C_sp000433635--GB_GCA_000433635.1,8510,4353,4008,0.4709753231492362,0.5115158636897768,host_associated,p__Bacillota_A
s__UBA2256_sp001603165--GB_GCA_001603165.1,8839,4930,4682,0.5296979296300487,0.5577554021948185,free_living,p__Spirochaetota
s__Pseudomonas_E_iridis--RS_GCF_017980685.1,11030,8537,7404,0.671260199456029,0.7739800543970988,host_associated,p__Pseudomonadota
s__Paraburkholderia_tropica--RS_GCF_900109265.1,14699,11060,9845,0.6697734539764609,0.7524321382406967,free_living,p__Pseudomonadota
s__Planktophila_sp010024385--GB_GCA_010024385.1,4353,2464,2408,0.5531817137606249,0.5660464047783138,free_living,p__Actinomycetota
s__Dysosmobacter_welbionis--RS_GCF_005121165.3,12047,8134,7054,0.5855399684568773,0.6751888436955259,host_associated,p__Bacillota_A
s__Ralstonia_pickettii_B--RS_GCF_001699815.1,11182,7955,6958,0.6222500447147201,0.7114111965659095,free_living,p__Pseudomonadota
s__HIMB59_sp902615815--GB_GCA_902599045.1,4249,2847,2775,0.6530948458460815,0.6700400094139798,free_living,p__Pseudomonadota
s__MGIIb-N1_sp002499585--GB_GCA_002499585.1,2401,1117,1098,0.4573094543940025,0.4652228238234069,free_living,p__Thermoplasmatota
s__Cryptobacteroides_sp900317845--GB_GCA_900317845.1,10088,4872,4664,0.4623314829500397,0.4829500396510706,host_associated,p__Bacteroidota
s__Lactobacillus_amylovorus--RS_GCF_002706375.1,11238,6732,5835,0.5192205018686599,0.599038974906567,host_associated,p__Bacillota
s__CAG-170_sp000436735--GB_GCA_000436735.1,6338,4056,3784,0.5970337645945093,0.639949510886715,host_associated,p__Bacillota_A
s__Streptococcus_vestibularis--RS_GCF_000188295.1,5169,3532,3142,0.607854517314761,0.6833043141806926,host_associated,p__Bacillota
s__Qipengyuania_citrea--RS_GCF_009828015.1,13535,6879,6342,0.468562984854082,0.5082379017362394,free_living,p__Pseudomonadota
s__Haemophilus_seminalis--RS_GCF_006384255.1,6276,4070,3665,0.5839706819630338,0.648502230720204,host_associated,p__Pseudomonadota
