genome_id	biome_id	species_id	lineage	length	n_contigs	gc_content	completeness	contamination	genome_type	is_species_rep	country	continent	AA	CB	CE	CL	GH	GT	PL	total_cazy	cazy_density	gtdb_phylum
MGYG000000079	human-gut	MGYG000000079	d__Bacteria;p__Firmicutes;c__Bacilli;o__Exiguobacterales;f__Exiguobacteraceae;g__Exiguobacterium;s__Exiguobacterium sp902362975	2828368	114	47.8	99.34	0.0	Isolate	True	United Kingdom	Europe	0.0	3.0	0.0	0.0	18.0	13.0	0.0	34.0	12.021066565595424	Firmicutes
MGYG000000080	human-gut	MGYG000000080	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes caccae	3257633	11	44.34	99.33	4.03	Isolate	True	United Kingdom	Europe	0.0	4.0	1.0	0.0	13.0	8.0	0.0	26.0	7.981255101480125	Firmicutes_A
MGYG000000081	human-gut	MGYG000000081	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium propinquum	2504704	18	56.48	99.67	0.0	Isolate	True	United Kingdom	Europe	0.0	0.0	4.0	0.0	3.0	15.0	0.0	22.0	8.783473017170891	Actinobacteriota
MGYG000000082	human-gut	MGYG000000082	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter mesopotamicus	3378741	124	42.69	99.93	0.13	Isolate	True	United Kingdom	Europe	0.0	0.0	2.0	0.0	3.0	12.0	0.0	17.0	5.031459943215535	Proteobacteria
MGYG000000083	human-gut	MGYG000000083	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_B;f__DSM-1321;g__Peribacillus;s__Peribacillus simplex	5860430	41	39.6	98.63	3.81	Isolate	True	United Kingdom	Europe	0.0	6.0	1.0	0.0	19.0	18.0	0.0	44.0	7.50798149623833	Firmicutes
MGYG000000084	human-gut	MGYG000000084	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis	3012248	25	58.11	97.28	0.0	Isolate	True	United Kingdom	Europe	0.0	4.0	0.0	0.0	25.0	22.0	1.0	52.0	17.262854851260588	Firmicutes_A
MGYG000000085	human-gut	MGYG000000085	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella aerofaciens_F	2099732	42	59.86	100.0	0.81	Isolate	True	United Kingdom	Europe	0.0	0.0	0.0	0.0	9.0	13.0	0.0	22.0	10.477527608285248	Actinobacteriota
MGYG000000086	human-gut	MGYG000000086	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp902363045	3355718	98	58.78	98.66	0.67	Isolate	True	United Kingdom	Europe	0.0	2.0	0.0	0.0	13.0	6.0	0.0	21.0	6.257975193386334	Firmicutes_A
MGYG000000087	human-gut	MGYG000000087	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-81;s__CAG-81 sp000435795	3398250	100	51.8	98.73	0.0	Isolate	True	United Kingdom	Europe	0.0	4.0	0.0	0.0	10.0	10.0	0.0	24.0	7.0624586184065326	Firmicutes_A
MGYG000000088	human-gut	MGYG000000088	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus lutetiensis	1948071	50	37.52	100.0	0.0	Isolate	True	United Kingdom	Europe	0.0	5.0	0.0	0.0	15.0	23.0	0.0	43.0	22.07311745824459	Firmicutes
MGYG000000089	human-gut	MGYG000000089	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-353;s__CAG-353 sp900066885	3052732	30	46.51	97.99	0.0	Isolate	True	United Kingdom	Europe	0.0	5.0	2.0	0.0	53.0	12.0	0.0	72.0	23.58543101720033	Firmicutes_A
MGYG000000090	human-gut	MGYG000000090	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp014287875	3326194	109	57.87	99.33	0.0	Isolate	True	United Kingdom	Europe	0.0	2.0	0.0	0.0	10.0	9.0	0.0	21.0	6.313522302066566	Firmicutes_A
MGYG000000091	human-gut	MGYG000000091	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Achromobacter;s__Achromobacter xylosoxidans	6684403	22	67.55	99.53	0.47	Isolate	True	United Kingdom	Europe	0.0	3.0	2.0	0.0	13.0	24.0	0.0	42.0	6.283283638045163	Proteobacteria
MGYG000000092	human-gut	MGYG000000092	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA7160;s__UBA7160 sp902363135	3774627	57	48.28	99.37	0.0	Isolate	True	United Kingdom	Europe	0.0	5.0	2.0	0.0	38.0	22.0	2.0	69.0	18.279951899883088	Firmicutes_A
MGYG000000093	human-gut	MGYG000000093	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella_A;s__Klebsiella_A grimontii	6212872	62	55.62	100.0	0.76	Isolate	True	United Kingdom	Europe	0.0	6.0	2.0	0.0	57.0	49.0	0.0	114.0	18.349001878680262	Proteobacteria
MGYG000000094	human-gut	MGYG000000094	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp902363125	2278136	40	60.06	100.0	0.81	Isolate	True	United Kingdom	Europe	0.0	1.0	0.0	0.0	9.0	15.0	0.0	25.0	10.973883912110603	Actinobacteriota
MGYG000000095	human-gut	MGYG000000095	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__GCA-900066755;s__GCA-900066755 sp902363085	5524596	36	48.25	99.37	2.37	Isolate	True	United Kingdom	Europe	0.0	6.0	1.0	0.0	39.0	27.0	0.0	73.0	13.213635893013716	Firmicutes_A
MGYG000000096	human-gut	MGYG000000096	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Leuconostoc;s__Leuconostoc pseudomesenteroides	2296823	33	38.74	99.82	0.0	Isolate	True	Canada	North America	0.0	2.0	1.0	0.0	18.0	16.0	0.0	37.0	16.10920824112263	Firmicutes
MGYG000000097	human-gut	MGYG000000097	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus animalis	1849821	21	41.09	99.3	0.0	Isolate	True	Canada	North America	0.0	3.0	0.0	0.0	13.0	14.0	0.0	30.0	16.217785396532964	Firmicutes
MGYG000000098	human-gut	MGYG000000098	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides bouchesdurhonensis	4868482	110	39.37	99.26	0.0	Isolate	True	Canada	North America	0.0	3.0	2.0	0.0	46.0	18.0	0.0	69.0	14.172795544894692	Bacteroidota
MGYG000000099	human-gut	MGYG000000099	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor plautii	4030172	26	60.0	99.33	0.13	Isolate	True	Canada	North America	0.0	1.0	0.0	0.0	14.0	9.0	0.0	24.0	5.955080825334502	Firmicutes_A
MGYG000000101	human-gut	MGYG000000101	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus;s__Micrococcus luteus	2543735	42	72.94	98.7	0.92	Isolate	True	Canada	North America	0.0	3.0	0.0	0.0	9.0	9.0	0.0	21.0	8.25557693706302	Actinobacteriota
MGYG000000102	human-gut	MGYG000000102	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Terrisporobacter;s__Terrisporobacter sp902363255	3838863	30	28.37	100.0	0.0	Isolate	True	Canada	North America	0.0	3.0	0.0	0.0	13.0	20.0	0.0	36.0	9.377776701070083	Firmicutes_A
MGYG000000103	human-gut	MGYG000000103	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Bacilliculturomica;s__Bacilliculturomica massiliensis	4467427	48	54.98	100.0	2.13	Isolate	True	Canada	North America	0.0	2.0	0.0	0.0	11.0	9.0	0.0	22.0	4.924534860894202	Firmicutes_A
MGYG000000104	human-gut	MGYG000000104	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium cuniculi	3679184	68	27.9	98.39	1.7	Isolate	True	Canada	North America	0.0	5.0	0.0	0.0	44.0	30.0	0.0	79.0	21.472152520776348	Firmicutes_A
MGYG000000105	human-gut	MGYG000000105	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides clarus	3966587	21	45.47	99.26	0.0	Isolate	True	Canada	North America	0.0	2.0	2.0	0.0	47.0	17.0	14.0	82.0	20.672684098445337	Bacteroidota
MGYG000000109	human-gut	MGYG000000109	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus sp004166885	2017290	7	42.09	100.0	0.0	Isolate	True	Canada	North America	0.0	4.0	1.0	0.0	15.0	18.0	0.0	38.0	18.83715281392363	Firmicutes
MGYG000000110	human-gut	MGYG000000110	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kluyvera;s__Kluyvera sp902363335	4775714	23	52.87	98.41	0.33	Isolate	True	Canada	North America	0.0	3.0	1.0	0.0	34.0	43.0	0.0	81.0	16.960814655148948	Proteobacteria
MGYG000000111	human-gut	MGYG000000111	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__Cutibacterium acnes	2484103	9	60.05	100.0	0.0	Isolate	True	Canada	North America	0.0	3.0	0.0	0.0	28.0	13.0	1.0	45.0	18.11519087574066	Actinobacteriota
MGYG000000112	human-gut	MGYG000000112	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__Actinomyces sp900323545	3112947	10	68.4	100.0	0.47	Isolate	True	Canada	North America	0.0	5.0	0.0	0.0	22.0	13.0	0.0	40.0	12.84956023986274	Actinobacteriota
MGYG000000113	human-gut	MGYG000000113	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus salivarius	2252077	26	39.74	99.84	0.25	Isolate	True	Canada	North America	0.0	5.0	1.0	0.0	17.0	21.0	0.0	44.0	19.53752025352597	Firmicutes
MGYG000000116	human-gut	MGYG000000116	d__Bacteria;p__Firmicutes;c__Bacilli;o__Exiguobacterales;f__Exiguobacteraceae;g__Exiguobacterium_A;s__Exiguobacterium_A sp902363455	3094362	23	47.0	100.0	0.33	Isolate	True	Canada	North America	0.0	3.0	0.0	0.0	19.0	14.0	0.0	36.0	11.634062207330624	Firmicutes
MGYG000000117	human-gut	MGYG000000117	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella sp003150885	3354558	27	40.25	99.62	0.13	Isolate	True	Canada	North America	0.0	2.0	1.0	0.0	22.0	16.0	0.0	41.0	12.222176513269408	Bacteroidota
MGYG000000118	human-gut	MGYG000000118	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__NSJ-38;s__NSJ-38 sp902363445	3130601	20	49.05	98.52	0.0	Isolate	True	Canada	North America	0.0	3.0	0.0	0.0	6.0	17.0	0.0	26.0	8.305114577041277	Firmicutes_A
MGYG000000119	human-gut	MGYG000000119	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp000432195	3510321	53	40.97	99.36	0.0	Isolate	True	Canada	North America	0.0	5.0	3.0	0.0	50.0	16.0	0.0	74.0	21.08069319016694	Firmicutes_A
MGYG000000121	human-gut	MGYG000000121	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium callanderi	4357692	42	47.47	99.3	0.0	Isolate	True	Canada	North America	0.0	3.0	3.0	0.0	13.0	20.0	0.0	39.0	8.94969171754222	Firmicutes_A
MGYG000000122	human-gut	MGYG000000122	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus epidermidis	2560878	35	31.93	99.67	0.0	Isolate	True	Canada	North America	0.0	2.0	1.0	0.0	3.0	11.0	0.0	17.0	6.638348253997261	Firmicutes
MGYG000000123	human-gut	MGYG000000123	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp001304935	5803850	61	46.86	99.36	0.0	Isolate	True	Canada	North America	0.0	4.0	2.0	0.0	61.0	21.0	0.0	88.0	15.162349130318669	Firmicutes_A
MGYG000000124	human-gut	MGYG000000124	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter youngae	5038141	25	51.76	99.55	0.33	Isolate	True	Canada	North America	0.0	3.0	2.0	0.0	27.0	41.0	0.0	73.0	14.489471414158515	Proteobacteria
MGYG000000126	human-gut	MGYG000000126	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__BX12;s__BX12 sp902363595	4489646	55	47.21	98.58	1.42	Isolate	True	Canada	North America	0.0	0.0	4.0	0.0	15.0	5.0	0.0	24.0	5.345633041001451	Firmicutes_A
MGYG000000127	human-gut	MGYG000000127	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Catenibacillus;s__Catenibacillus sp902363555	6637753	32	47.45	99.33	0.67	Isolate	True	Canada	North America	0.0	5.0	9.0	0.0	67.0	12.0	1.0	94.0	14.161418781325548	Firmicutes_A
MGYG000000128	human-gut	MGYG000000128	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp902363575	2906288	18	58.46	99.52	0.64	Isolate	True	Canada	North America	0.0	1.0	0.0	0.0	10.0	11.0	1.0	23.0	7.913875018580402	Bacteroidota
MGYG000000129	human-gut	MGYG000000129	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Marseille-P4683;s__Marseille-P4683 sp900232885	2720267	31	50.3	97.32	0.0	Isolate	True	Canada	North America	0.0	2.0	0.0	0.0	20.0	10.0	0.0	32.0	11.76355115141271	Firmicutes_A
MGYG000000130	human-gut	MGYG000000130	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_C;s__Peptoniphilus_C sp902363535	1967735	46	48.9	98.95	0.0	Isolate	True	Canada	North America	0.0	3.0	0.0	0.0	3.0	6.0	0.0	12.0	6.098382150035447	Firmicutes_A
MGYG000000132	human-gut	MGYG000000132	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Beduini;s__Beduini sp902363625	2897757	21	35.73	100.0	0.94	Isolate	True	Canada	North America	0.0	0.0	0.0	0.0	6.0	34.0	0.0	40.0	13.803779958084823	Firmicutes
MGYG000000133	human-gut	MGYG000000133	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A caecimuris	3329407	38	43.42	99.37	0.0	Isolate	True	Canada	North America	0.0	8.0	0.0	0.0	25.0	15.0	0.0	48.0	14.416981762818425	Firmicutes_A
MGYG000000134	human-gut	MGYG000000134	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Longibaculum;s__Longibaculum muris	3163173	49	30.14	100.0	0.94	Isolate	True	Canada	North America	0.0	1.0	1.0	0.0	21.0	24.0	2.0	49.0	15.49077461144237	Firmicutes
MGYG000000135	human-gut	MGYG000000135	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Murimonas;s__Murimonas intestini	5745043	32	45.45	99.37	0.32	Isolate	True	Canada	North America	0.0	5.0	3.0	0.0	82.0	22.0	0.0	112.0	19.495067312812107	Firmicutes_A
MGYG000000136	human-gut	MGYG000000136	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter sp000434275	3864718	170	41.15	99.21	1.36	Isolate	True	Canada	North America	0.0	5.0	0.0	0.0	38.0	15.0	0.0	58.0	15.007563294398194	Firmicutes_A
MGYG000000137	human-gut	MGYG000000137	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA7160;s__UBA7160 sp902363665	4141858	73	47.02	99.37	0.0	Isolate	True	United Kingdom	Europe	0.0	4.0	2.0	0.0	40.0	17.0	0.0	63.0	15.210564920381143	Firmicutes_A
MGYG000000138	human-gut	MGYG000000138	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides johnsonii	4918317	40	45.08	99.42	0.0	Isolate	True	United Kingdom	Europe	0.0	2.0	1.0	0.0	37.0	18.0	2.0	60.0	12.199295002741792	Bacteroidota
MGYG000000139	human-gut	MGYG000000139	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_G;s__Eubacterium_G sp000434315	2758171	14	33.09	100.0	0.67	Isolate	True	United Kingdom	Europe	0.0	2.0	1.0	0.0	35.0	14.0	1.0	53.0	19.215632388274695	Firmicutes_A
MGYG000000140	human-gut	MGYG000000140	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS1375;s__UMGS1375 sp900066615	3540083	46	43.67	100.0	0.0	Isolate	True	United Kingdom	Europe	0.0	4.0	0.0	0.0	30.0	19.0	0.0	53.0	14.971400388069997	Firmicutes_A
MGYG000000141	human-gut	MGYG000000141	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA7182;s__UBA7182 sp003480725	3466199	33	44.93	99.37	0.0	Isolate	True	United Kingdom	Europe	0.0	4.0	0.0	0.0	10.0	16.0	0.0	30.0	8.65501374848934	Firmicutes_A
MGYG000000142	human-gut	MGYG000000142	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A massiliensis	3538621	25	44.02	99.37	0.32	Isolate	True	United Kingdom	Europe	0.0	4.0	0.0	0.0	24.0	15.0	0.0	43.0	12.15162629736273	Firmicutes_A
MGYG000000143	human-gut	MGYG000000143	d__Bacteria;p__Firmicutes;c__Bacilli;o__Haloplasmatales_A;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter sanguinis	2958631	50	34.12	99.4	0.0	Isolate	True	United Kingdom	Europe	0.0	1.0	0.0	0.0	6.0	14.0	0.0	21.0	7.097877362874924	Firmicutes
MGYG000000146	human-gut	MGYG000000146	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea formicigenerans	3357525	31	41.17	99.42	0.0	Isolate	True	United Kingdom	Europe	0.0	2.0	0.0	0.0	9.0	18.0	0.0	29.0	8.637314688647143	Firmicutes_A
MGYG000000148	human-gut	MGYG000000148	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__Faecalimonas phoceensis	2855693	74	40.22	99.37	0.0	Isolate	True	United Kingdom	Europe	0.0	5.0	0.0	0.0	24.0	19.0	0.0	48.0	16.808529488288833	Firmicutes_A
MGYG000000149	human-gut	MGYG000000149	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium saudiense	3780856	163	27.91	99.19	1.69	Isolate	True	United Kingdom	Europe	0.0	4.0	0.0	0.0	37.0	22.0	0.0	63.0	16.662893270730226	Firmicutes_A
MGYG000000150	human-gut	MGYG000000150	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella;s__Hungatella sp005845265	7470188	170	47.98	99.37	0.32	Isolate	True	United Kingdom	Europe	0.0	6.0	2.0	0.0	74.0	21.0	3.0	106.0	14.189736590297326	Firmicutes_A
MGYG000000151	human-gut	MGYG000000151	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium paraputrificum	3486414	41	29.7	99.19	0.0	Isolate	True	United Kingdom	Europe	0.0	5.0	0.0	0.0	28.0	30.0	1.0	64.0	18.356970801516976	Firmicutes_A
MGYG000000153	human-gut	MGYG000000153	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-45;s__CAG-45 sp000438375	2962513	32	46.45	98.19	1.6	Isolate	True	United Kingdom	Europe	0.0	3.0	1.0	0.0	23.0	23.0	0.0	50.0	16.877563068921553	Firmicutes_A
MGYG000000154	human-gut	MGYG000000154	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RUG115;s__RUG115 sp900066395	3005736	10	40.74	99.52	1.22	Isolate	True	China	Asia	0.0	5.0	0.0	0.0	27.0	28.0	0.0	60.0	19.96183297535113	Firmicutes_A
MGYG000000158	human-gut	MGYG000000158	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp003436275	2308647	86	59.88	100.0	0.81	Isolate	True	China	Asia	0.0	1.0	0.0	0.0	9.0	10.0	0.0	20.0	8.663082749333267	Actinobacteriota
MGYG000000159	human-gut	MGYG000000159	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Sellimonas;s__Sellimonas intestinalis	3206689	27	45.17	98.83	0.88	Isolate	True	China	Asia	0.0	4.0	0.0	0.0	16.0	13.0	0.0	33.0	10.29098861785474	Firmicutes_A
MGYG000000160	human-gut	MGYG000000160	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp003479805	2098592	26	61.38	100.0	0.81	Isolate	True	China	Asia	0.0	1.0	1.0	0.0	11.0	13.0	0.0	26.0	12.389259084185968	Actinobacteriota
MGYG000000161	human-gut	MGYG000000161	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus amylovorus	2049854	134	37.84	98.94	0.0	Isolate	True	China	Asia	0.0	3.0	0.0	0.0	14.0	20.0	0.0	37.0	18.050066004700824	Firmicutes
MGYG000000162	human-gut	MGYG000000162	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_B;s__Enterococcus_B durans	3083830	215	37.96	99.01	0.47	Isolate	True	China	Asia	2.0	3.0	1.0	0.0	23.0	25.0	0.0	54.0	17.510692872175184	Firmicutes
MGYG000000163	human-gut	MGYG000000163	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_C;s__Enterococcus_C asini	2560730	30	44.53	98.02	0.87	Isolate	True	China	Asia	0.0	4.0	2.0	0.0	32.0	32.0	1.0	71.0	27.726468624181386	Firmicutes
MGYG000000164	human-gut	MGYG000000164	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter_A;s__Mediterraneibacter_A butyricigenes	3102690	20	43.85	98.83	0.73	Isolate	True	China	Asia	0.0	2.0	0.0	0.0	8.0	13.0	0.0	23.0	7.412922335134996	Firmicutes_A
MGYG000000165	human-gut	MGYG000000165	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Extibacter;s__Extibacter muris	3900136	26	49.54	98.73	0.0	Isolate	True	China	Asia	0.0	4.0	0.0	0.0	15.0	8.0	0.0	27.0	6.9228355113770395	Firmicutes_A
MGYG000000167	human-gut	MGYG000000167	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp002232035	2290750	46	59.73	100.0	0.81	Isolate	True	China	Asia	0.0	1.0	0.0	0.0	7.0	24.0	0.0	32.0	13.969224053257665	Actinobacteriota
MGYG000000168	human-gut	MGYG000000168	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas;s__Butyricimonas sp003479425	5206690	48	43.74	99.46	1.61	Isolate	True	China	Asia	0.0	1.0	2.0	0.0	15.0	17.0	0.0	35.0	6.722120963606437	Bacteroidota
MGYG000000169	human-gut	MGYG000000169	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_G;s__Eubacterium_G sp000432355	2837000	32	35.82	99.33	0.67	Isolate	True	China	Asia	0.0	3.0	0.0	0.0	31.0	10.0	0.0	44.0	15.509340853013747	Firmicutes_A
MGYG000000170	human-gut	MGYG000000170	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A;s__Alistipes_A sp900240235	3119159	31	54.2	99.52	0.0	Isolate	True	China	Asia	0.0	2.0	1.0	0.0	16.0	13.0	0.0	32.0	10.259175630354209	Bacteroidota
MGYG000000171	human-gut	MGYG000000171	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900120195	3528951	29	42.4	99.37	0.63	Isolate	True	China	Asia	0.0	5.0	0.0	0.0	25.0	18.0	3.0	51.0	14.451886693807875	Firmicutes_A
MGYG000000172	human-gut	MGYG000000172	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster lavalensis	6502696	53	55.42	99.22	0.0	Isolate	True	China	Asia	0.0	4.0	0.0	0.0	20.0	25.0	0.0	49.0	7.5353361128984035	Firmicutes_A
MGYG000000173	human-gut	MGYG000000173	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__Bulleidia moorei	1989891	7	36.92	100.0	0.0	Isolate	True	China	Asia	0.0	0.0	0.0	0.0	1.0	6.0	0.0	7.0	3.517780622154681	Firmicutes
MGYG000000174	human-gut	MGYG000000174	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides faecis	6515109	49	43.02	99.62	0.0	Isolate	True	China	Asia	0.0	1.0	1.0	0.0	72.0	22.0	2.0	98.0	15.041958622641618	Bacteroidota
